TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,147.9375,177,199
-1,150.6875,171,199
-1,153.4375,166,199
-1,156.375,162,199
-1,159,157,199
-1,161.5625,155,191
-1,164.3125,151,199
-1,166.6875,148,191
-1,169.25,147,191
-1,171.8125,144,191
-1,174.5625,142,191
-1,177.3125,141,191
-1,180.0625,141,191
-1,182.8125,140,191
-1,185.5625,140,191
-1,188.3125,140,191
-1,191.0625,141,191
-1,193.8125,141,191
-1,196.375,143,191
-1,199.125,144,191
-1,201.6875,145,191
-1,204.25,149,191
-1,206.5,152,191
-1,209.0625,154,191
-1,211.8125,158,199
-1,214.375,162,199
-1,216.75,165,199
-1,219.3125,170,199
-1,222.0625,177,199
-1,224.4375,182,199
-1,227,187,199
-1,229.5625,195,199
-1,232.125,204,199
-1,234.6875,215,199
-1,237.125,227,199
-1,239.6875,224,199
-1,241.875,219,199
-1,244.0625,212,199
-1,246.25,207,199
-1,248.4375,203,199
-1,250.6875,198,199
-1,252.875,196,199
-1,255.0625,192,199
-1,257.25,191,199
-1,259.5,190,199
-1,262.0625,188,199
-1,265,188,199
-1,267.5625,186,191
-1,270.125,185,191
-1,272.875,184,191
-1,275.625,183,191
-1,278.375,184,191
-1,281.125,185,191
-1,283.875,185,199
-1,286.25,187,199
-1,288.4375,189,199
-1,290.625,190,199
-1,293.1875,190,199
-1,295.625,194,199
-1,298.1875,197,199
-1,300.75,201,199
-1,303.3125,204,199
-1,305.6875,211,199
-1,307.875,213,199
-1,310.0625,212,199
-1,312.3125,220,199
-1,314.875,227,199
-1,317.4375,235,199
-1,320,244,199
-1,322.5625,259,199
-1,325.125,274,199
-1,327.5,285,199
-1,329.6875,287,199
-1,331.9375,279,199
-1,334.125,274,199
-1,336.3125,267,199
-1,338.5,261,199
-1,340.6875,257,199
-1,342.9375,253,199
-1,345.125,250,199
-1,347.6875,247,199
-1,350.25,242,199
-1,352.8125,238,199
-1,355.5625,236,199
-1,357.75,234,199
-1,360,233,199
1527757089945,2.1875,232,199
-1,4.75,231,199
-1,7.3125,233,199
-1,10.0625,232,199
-1,12.25,233,199
-1,14.4375,236,199
-1,16.6875,238,199
-1,18.875,240,199
-1,21.0625,243,199
-1,23.25,246,199
-1,25.8125,250,199
-1,28,254,199
-1,30.25,258,199
-1,32.4375,263,199
-1,34.625,270,199
-1,36.8125,275,199
-1,39.0625,281,199
-1,41.25,273,199
-1,43.8125,257,199
-1,46,241,199
-1,48.1875,230,199
-1,50.75,224,199
-1,53.125,213,199
-1,55.375,207,199
-1,57.5625,200,199
-1,59.75,195,199
-1,62.3125,188,199
-1,64.6875,183,199
-1,67.0625,178,199
-1,69.6875,176,191
-1,72.25,171,191
-1,75,167,191
-1,77.5625,167,191
-1,80.3125,164,191
-1,82.875,162,191
-1,85.4375,161,191
-1,88.1875,159,191
-1,90.375,158,191
-1,92.9375,157,191
-1,95.5,157,191
-1,98.0625,157,191
-1,100.625,158,191
-1,103.375,158,191
-1,106.125,161,191
-1,108.875,162,191
-1,111.625,164,191
-1,114.375,165,199
-1,116.8125,164,191
-1,119.375,167,191
-1,121.9375,170,191
-1,124.5,176,191
-1,127.25,181,199
-1,129.4375,186,199
-1,131.625,192,199
-1,133.875,197,199
-1,136.0625,204,199
-1,138.25,203,199
-1,140.4375,195,199
-1,142.625,188,199
-1,144.875,184,199
-1,147.4375,178,199
-1,150,172,191
-1,152.75,167,199
-1,155.5,162,199
-1,158.0625,158,199
-1,160.8125,154,199
-1,163.5625,151,191
-1,165.9375,147,191
-1,168.5,146,191
-1,171.0625,144,191
-1,173.625,142,191
-1,176.1875,141,191
-1,178.9375,140,191
-1,181.6875,139,191
-1,184.4375,140,191
-1,186.875,141,191
-1,189.4375,140,191
-1,192,141,191
-1,194.5625,141,191
-1,197.125,143,191
-1,199.6875,145,191
-1,202.4375,147,191
-1,205.1875,150,191
-1,207.75,153,191
-1,210.3125,155,199
-1,212.5,159,191
-1,215.0625,162,199
-1,217.8125,166,199
-1,220.75,173,199
-1,223.5,179,199
-1,226.25,185,199
-1,228.6875,193,199
-1,230.875,199,199
-1,233.0625,207,199
-1,235.25,218,199
-1,237.4375,227,199
-1,239.6875,225,199
-1,241.875,221,199
-1,243.875,213,199
-1,246.0625,207,199
-1,248.3125,204,199
-1,250.875,199,199
-1,253.4375,195,199
-1,255.625,193,199
-1,258.1875,191,199
-1,260.375,190,199
-1,262.9375,188,199
-1,265.5,187,199
-1,268.25,185,199
-1,271,185,191
-1,273.75,184,191
-1,276.5,183,191
-1,279.0625,184,191
-1,281.8125,185,191
-1,284.625,186,199
-1,287,187,199
-1,289.5625,189,199
-1,292.3125,191,199
-1,294.6875,192,199
-1,297.25,196,199
-1,299.8125,199,199
-1,302.1875,204,199
-1,304.75,208,199
-1,307.3125,214,199
-1,309.875,211,199
-1,312.3125,220,199
-1,314.5,228,199
-1,316.6875,237,199
-1,318.875,244,199
-1,321.0625,254,199
-1,323.3125,267,199
-1,325.5,279,199
-1,327.6875,287,199
-1,330.0625,285,199
-1,332.25,277,199
-1,334.5,272,199
-1,336.6875,264,199
-1,338.875,260,199
-1,341.0625,254,199
-1,343.625,251,199
-1,346.1875,248,199
-1,348.625,243,199
-1,350.8125,240,199
-1,353,239,199
-1,355.1875,235,199
-1,357.375,234,199
1527757090147,0.125,233,199
-1,2.375,232,199
-1,4.5625,232,199
-1,7.125,232,199
-1,9.6875,233,199
-1,12.0625,233,199
-1,14.25,235,199
-1,16.5,237,199
-1,18.6875,238,199
-1,20.875,242,199
-1,23.625,245,199
-1,25.8125,249,199
-1,28.1875,253,199
-1,30.625,258,199
-1,32.8125,264,199
-1,35,270,199
-1,37.1875,276,199
-1,39.375,280,199
-1,41.625,270,199
-1,43.8125,254,199
-1,46,242,199
-1,48.1875,231,199
-1,50.375,223,199
-1,52.625,218,199
-1,54.8125,208,199
-1,57,203,199
-1,59.1875,197,199
-1,61.375,189,199
-1,63.625,185,199
-1,65.8125,181,199
-1,68.375,177,199
-1,70.9375,173,191
-1,73.5,169,191
-1,76.0625,167,191
-1,78.8125,165,191
-1,81.375,162,191
-1,83.9375,161,191
-1,86.5,160,191
-1,89.25,158,191
-1,91.875,158,191
-1,94.4375,157,191
-1,97,157,191
-1,99.5625,157,191
-1,102.125,158,191
-1,104.875,160,191
-1,107.625,161,191
-1,110.5625,163,191
-1,113.125,164,191
-1,115.875,164,191
-1,118.0625,167,191
-1,120.625,169,191
-1,123.1875,174,191
-1,125.5625,180,199
-1,128.1875,185,199
-1,130.75,189,199
-1,133.5,196,199
-1,135.6875,204,199
-1,137.875,205,199
-1,140.0625,196,199
-1,142.3125,190,199
-1,144.875,185,199
-1,147.4375,178,199
-1,150.1875,172,199
-1,152.9375,166,191
-1,155.875,163,191
-1,158.4375,158,199
-1,161.1875,154,199
-1,163.9375,151,199
-1,166.6875,148,191
-1,169.0625,147,191
-1,171.625,144,191
-1,174.1875,143,191
-1,177.125,141,191
-1,179.6875,141,191
-1,182.4375,140,191
-1,185.1875,140,191
-1,187.9375,140,191
-1,190.6875,141,191
-1,193.4375,142,191
-1,195.8125,143,191
-1,198.1875,143,191
-1,200.8125,145,191
-1,203.5625,148,191
-1,206.3125,152,191
-1,209.375,154,199
-1,212,158,199
-1,214.5625,162,191
-1,217.125,166,199
-1,219.6875,171,199
-1,222.0625,177,191
-1,224.625,182,199
-1,227.1875,187,199
-1,229.75,195,199
-1,232.125,203,199
-1,234.375,214,199
-1,236.5625,225,199
-1,238.75,227,199
-1,240.9375,222,199
-1,242.9375,216,199
-1,245.1875,210,199
-1,247.375,205,199
-1,249.5625,201,199
-1,251.75,197,199
-1,253.9375,195,199
-1,256.1875,192,199
-1,258.375,190,199
-1,260.9375,190,199
-1,263.5,187,199
-1,266.0625,187,199
-1,268.25,185,199
-1,270.8125,185,191
-1,273.4375,184,191
-1,276,184,191
-1,278.5625,184,191
-1,281.3125,185,191
-1,283.6875,186,191
-1,286.4375,187,199
-1,289.1875,189,199
-1,291.9375,190,199
-1,294.3125,192,199
-1,296.5,196,199
-1,298.6875,198,199
-1,300.9375,202,199
-1,303.5,206,199
-1,306.0625,212,199
-1,308.25,211,199
-1,311,218,199
-1,313.1875,225,199
-1,315.375,232,199
-1,317.625,238,199
-1,319.8125,245,199
-1,322,260,199
-1,324.1875,272,199
-1,326.4375,282,199
-1,329,289,199
-1,331.1875,281,199
-1,333.75,274,199
-1,336.3125,268,199
-1,338.875,261,199
-1,341.4375,256,199
-1,344.1875,252,199
-1,346.375,247,199
-1,348.625,244,199
-1,350.8125,241,199
-1,353,238,199
-1,355.1875,236,199
-1,357.375,235,199
-1,359.625,234,199
1527757090348,2,233,199
-1,4.1875,233,199
-1,6.375,232,199
-1,8.5625,232,199
-1,10.8125,234,199
-1,13,234,199
-1,15.1875,235,199
-1,17.375,237,199
-1,19.5625,240,199
-1,21.8125,243,199
-1,23.8125,247,199
-1,26,251,199
-1,28.5625,254,199
-1,31.5,259,199
-1,33.6875,267,199
-1,35.9375,273,199
-1,38.125,280,199
-1,40.3125,275,199
-1,42.5,262,199
-1,44.875,248,199
-1,47.125,236,199
-1,49.3125,226,199
-1,51.5,220,199
-1,53.6875,210,199
-1,55.875,204,199
-1,58.125,199,199
-1,60.3125,193,199
-1,62.5,187,199
-1,65.0625,183,199
-1,67.8125,179,199
-1,70.375,174,191
-1,72.9375,171,191
-1,75.6875,168,191
-1,78.4375,166,191
-1,81.1875,163,191
-1,83.9375,162,191
-1,86.6875,161,191
-1,89.125,158,191
-1,91.6875,157,191
-1,94.25,158,191
-1,96.8125,157,191
-1,99.5625,157,191
-1,102.3125,158,191
-1,105.0625,161,191
-1,107.625,161,191
-1,110.375,163,191
-1,112.9375,164,191
-1,115.6875,163,191
-1,118.4375,166,191
-1,121,169,191
-1,123.75,175,191
-1,126.5,180,199
-1,129.25,186,199
-1,131.625,191,199
-1,133.875,197,199
-1,136.0625,203,199
-1,138.25,203,199
-1,140.4375,196,199
-1,143,189,199
-1,145.375,183,199
-1,147.9375,178,199
-1,150.5625,171,191
-1,153.125,165,199
-1,155.875,162,191
-1,158.4375,158,191
-1,160.8125,155,199
-1,163.375,152,199
-1,165.9375,149,191
-1,168.5,147,191
-1,171.25,144,191
-1,174,143,191
-1,176.75,141,191
-1,179.5,141,191
-1,182.25,140,191
-1,185,140,191
-1,187.75,140,191
-1,190.5,140,191
-1,193.25,141,191
-1,196,143,191
-1,198.75,143,191
-1,201.5,145,191
-1,204.25,148,191
-1,207,152,191
-1,209.75,154,191
-1,212.875,159,199
-1,215.625,164,199
-1,218.1875,167,199
-1,220.75,174,199
-1,223.3125,179,199
-1,225.9375,185,199
-1,228.5,192,199
-1,230.875,199,199
-1,233.4375,209,199
-1,236,221,199
-1,238.1875,228,199
-1,240.375,223,199
-1,242.625,218,199
-1,245.1875,211,199
-1,247.75,205,199
-1,250.3125,201,199
-1,253.0625,197,199
-1,255.25,194,199
-1,257.4375,192,199
-1,260,191,199
-1,262.25,189,199
-1,264.8125,188,199
-1,267.5625,186,199
-1,270.3125,185,191
-1,272.6875,185,191
-1,275.25,185,191
-1,277.8125,185,191
-1,280.375,186,199
-1,282.9375,186,191
-1,285.6875,187,199
-1,288.4375,189,199
-1,291,191,199
-1,293.375,192,199
-1,295.625,194,199
-1,297.8125,197,199
-1,300,201,199
-1,302.1875,204,199
-1,304.375,209,199
-1,306.625,214,199
-1,308.625,210,199
-1,310.8125,217,199
-1,313,226,199
-1,315.5625,232,199
-1,318,242,199
-1,320.5625,248,199
-1,323.125,265,199
-1,325.6875,280,199
-1,328.0625,290,199
-1,330.25,286,199
-1,332.4375,278,199
-1,334.6875,272,199
-1,336.875,266,199
-1,339.0625,260,199
-1,341.25,256,199
-1,343.4375,251,199
-1,345.6875,248,199
-1,347.875,244,199
-1,350.0625,241,199
-1,352.25,239,199
-1,354.4375,237,199
-1,356.6875,235,199
-1,358.875,233,199
1527757090542,1.25,232,199
-1,3.8125,232,199
-1,6.375,232,199
-1,8.9375,232,199
-1,11.3125,234,199
-1,13.5625,234,199
-1,15.75,237,199
-1,17.9375,238,199
-1,20.125,242,199
-1,22.5,245,199
-1,25.0625,249,199
-1,27.6875,253,199
-1,30.25,257,199
-1,33,263,199
-1,35.375,272,199
-1,37.9375,279,199
-1,40.125,276,199
-1,42.3125,261,199
-1,44.5625,247,199
-1,46.75,237,199
-1,48.9375,225,199
-1,51.125,218,199
-1,53.3125,209,199
-1,55.5625,204,199
-1,57.75,200,199
-1,59.9375,192,199
-1,62.125,186,199
-1,64.6875,182,199
-1,67.25,178,199
-1,69.8125,174,191
-1,72.4375,169,191
-1,75,167,191
-1,77.5625,165,191
-1,79.9375,163,191
-1,82.5,161,191
-1,85.0625,160,191
-1,87.625,158,191
-1,90,157,191
-1,92.75,157,191
-1,95.3125,156,191
-1,98.0625,157,191
-1,100.8125,157,191
-1,103.5625,158,191
-1,106.3125,160,191
-1,109.0625,161,191
-1,111.8125,164,191
-1,114.0625,162,199
-1,116.625,163,191
-1,119.1875,167,191
-1,121.5625,170,199
-1,124.3125,175,191
-1,126.875,180,199
-1,129.4375,185,199
-1,131.8125,191,199
-1,134.1875,198,199
-1,136.4375,204,199
-1,139,200,199
-1,141.375,192,199
-1,143.9375,185,199
-1,146.5,180,199
-1,149.0625,174,199
-1,151.625,168,199
-1,154.1875,163,199
-1,156.75,160,199
-1,159.3125,156,199
-1,161.5625,152,199
-1,164.125,150,191
-1,166.6875,147,191
-1,169.25,146,191
-1,171.8125,144,191
-1,174.375,141,191
-1,177.125,140,191
-1,179.875,140,191
-1,182.625,138,191
-1,185.375,139,191
-1,188.125,140,191
-1,190.875,141,191
-1,193.625,142,191
-1,196.375,143,191
-1,198.75,144,191
-1,201.3125,145,191
-1,203.875,148,191
-1,206.625,151,191
-1,209.375,155,191
-1,212.125,158,199
-1,214.5625,162,199
-1,217.125,165,191
-1,219.6875,170,191
-1,222.625,177,199
-1,225.1875,184,199
-1,227.5625,189,199
-1,229.75,196,199
-1,231.9375,204,199
-1,234.1875,214,199
-1,236.375,225,199
-1,238.5625,228,199
-1,240.75,222,199
-1,242.9375,218,199
-1,245.1875,211,199
-1,247.375,206,199
-1,249.5625,201,199
-1,251.75,198,199
-1,253.9375,195,199
-1,256.1875,193,199
-1,258.375,191,199
-1,260.5625,190,199
-1,263.125,189,199
-1,265.875,187,199
-1,268.4375,186,199
-1,271,185,191
-1,273.5625,185,191
-1,276.3125,185,191
-1,278.9375,185,191
-1,281.6875,185,191
-1,284.4375,187,199
-1,286.8125,189,199
-1,289.375,190,199
-1,291.9375,192,199
-1,294.5,193,199
-1,296.875,198,199
-1,299.0625,200,199
-1,301.3125,204,199
-1,303.5,207,199
-1,305.6875,213,199
-1,307.875,212,199
-1,310.0625,216,199
-1,312.3125,223,199
-1,314.5,229,199
-1,316.6875,236,199
-1,319.25,243,199
-1,321.8125,258,199
-1,324.375,274,199
-1,326.9375,286,199
-1,329.3125,288,199
-1,331.5625,279,199
-1,333.75,272,199
-1,335.9375,267,199
-1,338.125,261,199
-1,340.375,256,199
-1,342.5625,252,199
-1,344.75,249,199
-1,346.9375,246,199
-1,349.125,242,199
-1,351.6875,239,199
-1,354.125,236,199
-1,356.6875,235,199
-1,359.25,233,199
1527757090744,1.625,232,199
-1,3.8125,232,199
-1,6,232,199
-1,8.25,232,199
-1,10.4375,233,199
-1,12.625,233,199
-1,14.8125,236,199
-1,17.375,237,199
-1,19.9375,241,199
-1,22.3125,245,199
-1,24.9375,248,199
-1,27.5,253,199
-1,29.875,257,199
-1,32.0625,263,199
-1,34.25,269,199
-1,36.4375,275,199
-1,39.0625,280,199
-1,41.25,269,199
-1,43.4375,252,199
-1,45.625,240,199
-1,47.8125,230,199
-1,50.0625,222,199
-1,52.25,214,199
-1,54.4375,207,199
-1,56.625,200,199
-1,58.8125,196,199
-1,61.0625,187,199
-1,63.625,184,199
-1,66.375,179,199
-1,68.9375,175,191
-1,71.6875,170,191
-1,74.0625,167,191
-1,76.25,166,191
-1,78.8125,164,191
-1,81.5625,162,191
-1,84.125,160,191
-1,86.875,160,191
-1,89.625,157,191
-1,92.1875,157,191
-1,94.9375,156,191
-1,97.6875,156,191
-1,100.4375,157,191
-1,103.25,158,191
-1,106,160,191
-1,108.375,162,191
-1,110.9375,163,191
-1,113.6875,163,191
-1,116.4375,164,191
-1,119.1875,167,191
-1,121.9375,171,191
-1,124.6875,176,191
-1,127.4375,183,199
-1,129.8125,187,199
-1,132,193,199
-1,134.1875,200,199
-1,136.4375,204,199
-1,138.625,201,199
-1,140.8125,194,199
-1,143,187,199
-1,145.5625,183,199
-1,148.125,176,199
-1,150.6875,170,199
-1,153.3125,166,191
-1,156.25,161,199
-1,158.4375,158,191
-1,161,155,191
-1,163.5625,152,191
-1,166.3125,149,191
-1,168.875,147,191
-1,171.4375,145,191
-1,174,143,191
-1,176.5625,141,191
-1,179.3125,141,191
-1,182.0625,140,191
-1,184.8125,140,191
-1,187.5625,140,191
-1,190.3125,141,191
-1,193.0625,142,191
-1,195.8125,143,191
-1,198.5625,144,191
-1,201.3125,145,191
-1,204.0625,148,191
-1,206.8125,152,191
-1,209.5625,156,191
-1,212,160,191
-1,214.5625,163,199
-1,217.125,168,199
-1,220.25,173,191
-1,222.8125,179,199
-1,225.375,185,199
-1,227.75,192,199
-1,229.9375,199,199
-1,232.125,206,199
-1,234.375,217,199
-1,236.5625,227,199
-1,239.125,229,199
-1,241.875,222,199
-1,243.875,214,199
-1,246.0625,209,199
-1,248.3125,205,199
-1,250.5,202,199
-1,252.6875,197,199
-1,254.875,195,199
-1,257.0625,192,199
-1,259.3125,190,199
-1,261.875,189,199
-1,264.4375,188,199
-1,267.1875,187,199
-1,269.9375,185,199
-1,272.6875,185,191
-1,275.4375,185,191
-1,278.1875,185,191
-1,280.9375,186,199
-1,283.3125,187,199
-1,285.875,188,199
-1,288.4375,190,199
-1,291,191,199
-1,293.375,193,199
-1,295.625,196,199
-1,297.8125,199,199
-1,300,203,199
-1,302.1875,205,199
-1,304.375,211,199
-1,306.625,215,199
-1,308.8125,211,199
-1,311.375,219,199
-1,313.9375,228,199
-1,316.3125,238,199
-1,318.5,244,199
-1,320.75,257,199
-1,322.9375,269,199
-1,325.125,280,199
-1,327.3125,291,199
-1,329.5,289,199
-1,331.9375,279,199
-1,334.125,274,199
-1,336.3125,267,199
-1,338.5,262,199
-1,340.6875,257,199
-1,342.9375,253,199
-1,345.125,250,199
-1,347.3125,247,199
-1,349.875,242,199
-1,352.4375,239,199
-1,355,237,199
-1,357.5625,235,199
1527757090936,0.125,233,199
-1,2.5625,233,199
-1,4.75,233,199
-1,6.9375,232,199
-1,9.125,234,199
-1,11.3125,233,199
-1,13.5625,234,199
-1,15.75,236,199
-1,17.9375,240,199
-1,20.125,242,199
-1,22.3125,245,199
-1,24.5625,250,199
-1,26.75,252,199
-1,28.9375,257,199
-1,31.125,261,199
-1,33.375,268,199
-1,35.5625,274,199
-1,37.75,279,199
-1,39.9375,274,199
-1,42.5,259,199
-1,44.875,245,199
-1,47.125,232,199
-1,49.6875,223,199
-1,52.0625,217,199
-1,54.25,207,199
-1,56.4375,203,199
-1,59,196,199
-1,61.5625,187,199
-1,64.125,182,199
-1,66.9375,178,199
-1,69.5,173,191
-1,72.25,169,191
-1,75,167,191
-1,77.75,164,191
-1,80.5,162,191
-1,82.875,160,191
-1,85.4375,160,191
-1,88,158,191
-1,90.75,157,191
-1,93.5,156,191
-1,96.25,156,191
-1,99,156,191
-1,101.75,158,191
-1,104.5,159,191
-1,107.25,160,191
-1,109.625,162,191
-1,112.1875,163,191
-1,114.9375,162,199
-1,117.6875,164,191
-1,120.4375,168,191
-1,123.1875,173,191
-1,125.9375,178,199
-1,128.3125,184,199
-1,130.5625,189,199
-1,132.75,194,199
-1,134.9375,201,199
-1,137.125,204,199
-1,139.375,197,199
-1,141.5625,191,199
-1,143.75,184,199
-1,146.3125,180,199
-1,148.875,174,199
-1,151.4375,167,199
-1,154.1875,163,199
-1,156.75,159,191
-1,159.3125,156,191
-1,162.0625,152,191
-1,164.8125,149,191
-1,167.5625,146,191
-1,170.3125,144,191
-1,173.0625,142,191
-1,175.8125,141,191
-1,178.5625,140,191
-1,181.375,141,191
-1,184.125,140,191
-1,186.6875,140,191
-1,189.4375,140,191
-1,192.1875,141,191
-1,194.9375,142,191
-1,197.6875,143,191
-1,200.4375,145,191
-1,203,147,191
-1,205.75,151,191
-1,208.5,153,191
-1,210.875,157,191
-1,213.4375,161,191
-1,216,165,199
-1,218.5625,168,199
-1,221.125,176,199
-1,223.5,181,199
-1,226.25,185,199
-1,228.5,193,199
-1,230.6875,200,199
-1,232.875,210,199
-1,235.0625,219,199
-1,237.25,229,199
-1,239.5,225,199
-1,241.6875,220,199
-1,243.875,213,199
-1,246.0625,209,199
-1,248.3125,204,199
-1,250.5,201,199
-1,252.6875,198,199
-1,255.25,195,199
-1,257.8125,192,199
-1,260.5625,190,199
-1,263.125,189,199
-1,265.875,188,199
-1,268.625,187,199
-1,271.375,186,191
-1,273.75,185,191
-1,276.3125,185,199
-1,278.9375,185,191
-1,281.125,186,191
-1,283.6875,188,199
-1,286.25,188,199
-1,288.8125,190,199
-1,291.1875,191,199
-1,293.375,193,199
-1,295.625,196,199
-1,297.8125,198,199
-1,300,201,199
-1,302.1875,205,199
-1,304.375,210,199
-1,306.625,215,199
-1,308.625,210,199
-1,310.8125,219,199
-1,313,226,199
-1,315.25,234,199
-1,317.4375,241,199
-1,319.625,246,199
-1,322.1875,261,199
-1,324.5625,276,199
-1,327.125,288,199
-1,329.6875,286,199
-1,332.0625,277,199
-1,334.3125,272,199
-1,336.875,265,199
-1,339.25,258,199
-1,341.4375,254,199
-1,343.625,250,199
-1,345.875,247,199
-1,348.0625,244,199
-1,350.25,241,199
-1,352.4375,237,199
-1,355,234,199
-1,357.5625,234,199
1527757091141,0.3125,233,199
-1,2.875,232,199
-1,5.3125,231,199
-1,7.5,232,199
-1,9.6875,233,199
-1,11.875,233,199
-1,14.0625,236,199
-1,16.6875,237,199
-1,19.25,240,199
-1,21.4375,244,199
-1,23.8125,248,199
-1,26,250,199
-1,28.1875,256,199
-1,30.4375,260,199
-1,32.625,266,199
-1,34.8125,272,199
-1,37,278,199
-1,39.1875,278,199
-1,41.4375,264,199
-1,43.625,251,199
-1,46.375,238,199
-1,48.5625,225,199
-1,50.75,221,199
-1,53.3125,210,199
-1,55.875,204,199
-1,58.125,197,199
-1,60.6875,188,199
-1,63.25,185,199
-1,66,179,199
-1,68.5625,175,191
-1,71.3125,170,191
-1,74.0625,168,191
-1,76.8125,165,191
-1,79.1875,163,191
-1,81.75,161,191
-1,84.3125,160,191
-1,86.875,158,191
-1,89.4375,157,191
-1,92.0625,156,191
-1,94.8125,156,191
-1,97.375,156,191
-1,100.125,157,191
-1,102.875,157,191
-1,105.625,159,191
-1,108.375,161,191
-1,111.125,162,191
-1,113.875,163,191
-1,116.4375,163,191
-1,119.1875,166,191
-1,121.75,169,191
-1,124.3125,175,191
-1,126.875,180,199
-1,129.4375,184,199
-1,132,191,199
-1,134.1875,199,199
-1,136.4375,203,199
-1,138.625,199,199
-1,140.8125,193,199
-1,143,186,199
-1,145.5625,182,199
-1,148.125,175,199
-1,150.875,169,199
-1,153.4375,165,199
-1,156.375,160,199
-1,159,157,199
-1,161.75,154,191
-1,164.5,150,191
-1,167.25,147,191
-1,169.625,146,191
-1,172.1875,143,191
-1,174.75,142,191
-1,177.875,141,191
-1,180.4375,140,191
-1,183,139,191
-1,185.5625,140,191
-1,188.125,140,191
-1,190.6875,140,191
-1,193.4375,141,191
-1,195.8125,143,191
-1,198.375,143,191
-1,201.125,146,191
-1,203.875,148,191
-1,206.3125,152,191
-1,208.875,155,191
-1,211.4375,158,199
-1,214,162,191
-1,216.5625,166,191
-1,219.125,170,199
-1,222.0625,177,191
-1,224.625,183,199
-1,227.1875,189,199
-1,229.375,196,199
-1,231.625,203,199
-1,234.1875,213,199
-1,236.5625,227,199
-1,238.75,227,199
-1,240.9375,221,199
-1,242.9375,216,199
-1,245.5625,210,199
-1,248.125,204,199
-1,250.6875,200,199
-1,253.25,196,199
-1,255.8125,193,199
-1,258.375,191,199
-1,260.9375,190,199
-1,263.875,189,199
-1,266.625,187,199
-1,268.8125,186,199
-1,271.375,185,191
-1,274.125,185,191
-1,276.6875,185,191
-1,279.25,185,191
-1,282,186,199
-1,284.75,188,199
-1,287,189,199
-1,289.5625,191,199
-1,292.125,192,199
-1,294.6875,195,199
-1,297.25,198,199
-1,299.625,201,199
-1,301.8125,205,199
-1,304.0625,210,199
-1,306.25,216,199
-1,308.4375,212,199
-1,310.625,219,199
-1,312.8125,225,199
-1,315.0625,233,199
-1,317.25,241,199
-1,319.4375,245,199
-1,321.625,260,199
-1,323.8125,274,199
-1,326.0625,283,199
-1,328.25,292,199
-1,330.4375,284,199
-1,332.625,277,199
-1,334.875,271,199
-1,337.0625,263,199
-1,339.25,258,199
-1,341.4375,254,199
-1,344,251,199
-1,346.5625,246,199
-1,349.125,242,199
-1,351.5625,240,199
-1,353.75,237,199
-1,355.9375,234,199
-1,358.125,234,199
1527757091331,0.3125,233,199
-1,2.5625,233,199
-1,4.75,233,199
-1,7.3125,232,199
-1,9.875,233,199
-1,12.0625,234,199
-1,14.625,236,199
-1,17.1875,239,199
-1,19.4375,241,199
-1,22.1875,246,199
-1,24.5625,250,199
-1,27.125,253,199
-1,29.6875,257,199
-1,32.25,264,199
-1,34.625,271,199
-1,36.8125,278,199
-1,39.0625,279,199
-1,41.25,266,199
-1,43.8125,250,199
-1,46.375,235,199
-1,48.9375,225,199
-1,51.125,218,199
-1,53.3125,209,199
-1,55.5625,204,199
-1,57.75,197,199
-1,60.3125,188,199
-1,62.5,184,199
-1,65.0625,179,199
-1,67.8125,176,191
-1,70.5625,171,191
-1,73.3125,168,191
-1,75.875,165,191
-1,78.625,163,191
-1,81.1875,161,191
-1,83.75,160,191
-1,86.1875,158,191
-1,88.75,157,191
-1,91.5,157,191
-1,94.0625,156,191
-1,96.625,156,191
-1,99.1875,157,191
-1,101.9375,157,191
-1,104.6875,158,191
-1,107.4375,161,191
-1,109.8125,162,191
-1,112.375,162,191
-1,114.75,161,199
-1,117.3125,164,191
-1,119.9375,167,191
-1,122.5,172,191
-1,125.0625,176,199
-1,127.8125,183,199
-1,130.1875,188,199
-1,132.375,194,199
-1,134.5625,200,199
-1,136.75,204,199
-1,139,198,199
-1,141.1875,191,199
-1,143.375,185,199
-1,145.9375,180,199
-1,148.5,174,191
-1,151.0625,168,199
-1,153.625,163,199
-1,156.375,159,199
-1,158.8125,156,199
-1,161,153,191
-1,163.5625,151,199
-1,166.125,148,191
-1,168.875,146,191
-1,171.625,143,191
-1,174.375,141,191
-1,177.125,140,191
-1,179.6875,140,191
-1,182.25,139,191
-1,185,140,191
-1,187.75,141,191
-1,190.5,140,191
-1,193.25,142,191
-1,196,143,191
-1,198.75,144,191
-1,201.5,147,191
-1,204.25,150,191
-1,207,153,191
-1,209.75,155,191
-1,212.5,159,199
-1,214.875,163,191
-1,217.5,168,199
-1,220.25,173,199
-1,222.8125,178,199
-1,225.5625,186,199
-1,227.9375,192,199
-1,230.5,199,199
-1,232.6875,210,199
-1,234.875,220,199
-1,237.125,229,199
-1,239.3125,225,199
-1,241.5,219,199
-1,243.6875,214,199
-1,245.875,208,199
-1,248.125,204,199
-1,250.3125,200,199
-1,252.875,197,199
-1,255.4375,194,199
-1,257.625,191,199
-1,260.1875,190,199
-1,262.375,189,199
-1,265,187,199
-1,267.75,186,199
-1,270.3125,185,199
-1,273.0625,185,191
-1,275.8125,185,191
-1,278.5625,185,191
